Aspect Ratio,Fill %,Horizontal Continuity,Count,Component
0.35294117647058826,8.784722222222221,True,3,resistor
0.7310924369747899,18.243055555555557,True,1,resistor
0.2857142857142857,6.1875,True,1,resistor
0.3389830508474576,4.354166666666667,True,3,resistor
0.5042016806722689,13.29861111111111,True,2,resistor
0.4117647058823529,7.166666666666667,True,3,resistor
0.19658119658119658,2.25,True,4,resistor
0.24369747899159663,5.152777777777778,True,8,resistor
0.9207920792079208,9.694444444444445,True,3,resistor
0.3217391304347826,3.1805555555555554,True,1,resistor
0.9333333333333333,10.319444444444445,True,1,resistor
0.8508771929824561,8.618055555555555,True,1,resistor
1.1518987341772151,6.236111111111111,True,3,resistor
3.090909090909091,2.1180555555555554,True,1,resistor
0.6521739130434783,2.9444444444444446,True,1,resistor
0.6050420168067226,17.256944444444443,True,0,resistor
1.1341463414634145,9.36111111111111,True,5,resistor
0.5,4.069444444444445,True,4,resistor
0.8981481481481481,8.333333333333334,True,10,resistor
2.473684210526316,5.861111111111111,True,0,resistor
2.238095238095238,5.680555555555555,True,3,resistor
1.631578947368421,5.3125,True,1,resistor
1.7272727272727273,5.166666666666667,True,2,resistor
0.5652173913043478,3.388888888888889,True,0,resistor
0.4117647058823529,5.395833333333333,True,2,resistor
0.5462184873949579,10.152777777777779,True,0,resistor
0.6134453781512605,15.034722222222221,True,1,resistor
0.635593220338983,19.069444444444443,True,0,resistor
0.6050420168067226,8.805555555555555,True,2,resistor
0.8235294117647058,10.770833333333334,True,0,resistor
0.5210084033613446,3.513888888888889,True,4,resistor
0.9690721649484536,12.493055555555555,True,7,resistor
0.5882352941176471,12.840277777777779,True,3,resistor
0.25210084033613445,8.8125,True,3,resistor
0.43103448275862066,3.7569444444444446,True,0,resistor
0.5714285714285714,17.104166666666668,True,3,resistor
0.2689075630252101,5.048611111111111,True,2,resistor
0.24369747899159663,4.652777777777778,True,2,resistor
0.16666666666666666,3.3958333333333335,True,6,resistor
0.19491525423728814,3.0,True,3,resistor
0.37815126050420167,6.055555555555555,True,2,resistor
0.3445378151260504,3.8541666666666665,True,4,resistor
0.2689075630252101,6.402777777777778,True,0,resistor
0.3025210084033613,8.1875,True,0,resistor
0.3697478991596639,8.868055555555555,True,4,resistor
1.0,100.0,True,0,resistor
1.467741935483871,6.479166666666667,True,0,resistor
0.2184873949579832,3.6458333333333335,True,4,resistor
0.4789915966386555,9.805555555555555,True,3,resistor
0.6120689655172413,2.2430555555555554,True,1,resistor
1.0,100.0,True,0,resistor
1.1097560975609757,8.631944444444445,True,3,resistor
0.35294117647058826,10.17361111111111,True,4,resistor
0.33613445378151263,11.291666666666666,True,3,resistor
0.7192982456140351,6.916666666666667,True,3,resistor
0.7538461538461538,3.201388888888889,True,0,resistor
0.5630252100840336,14.29861111111111,True,1,resistor
0.5714285714285714,7.555555555555555,True,7,resistor
1.0,100.0,True,0,resistor
0.4369747899159664,9.034722222222221,True,1,resistor
0.21367521367521367,3.4444444444444446,True,4,resistor
0.3559322033898305,4.229166666666667,True,5,resistor
0.26956521739130435,3.2083333333333335,True,2,resistor
0.4957983193277311,4.638888888888889,True,3,resistor
0.5210084033613446,11.805555555555555,True,3,resistor
1.4754098360655739,6.805555555555555,True,0,resistor
0.42735042735042733,3.3819444444444446,True,4,resistor
0.6470588235294118,17.57638888888889,True,1,resistor
0.35294117647058826,11.770833333333334,True,1,resistor
0.3025210084033613,10.6875,True,0,resistor
0.44537815126050423,11.555555555555555,True,0,resistor
0.42857142857142855,11.479166666666666,True,2,resistor
0.47413793103448276,7.048611111111111,True,5,resistor
0.9381443298969072,14.67361111111111,True,5,resistor
1.108433734939759,12.972222222222221,True,1,resistor
0.39473684210526316,4.701388888888889,True,1,resistor
0.16379310344827586,2.6041666666666665,True,1,resistor
0.2605042016806723,6.083333333333333,True,9,resistor
0.23931623931623933,3.4791666666666665,True,2,resistor
0.19327731092436976,4.277777777777778,True,3,resistor
0.09401709401709402,1.8472222222222223,True,3,resistor
0.25210084033613445,7.138888888888889,True,3,resistor
0.4117647058823529,6.923611111111111,True,2,resistor
0.36134453781512604,10.25,True,1,resistor
0.20168067226890757,5.555555555555555,True,3,resistor
1.0,100.0,True,0,resistor
0.42016806722689076,10.11111111111111,True,4,resistor
0.3893805309734513,3.236111111111111,False,0,resistor
0.5233644859813084,10.86111111111111,True,0,resistor
1.0,100.0,True,0,resistor
1.1195652173913044,3.5972222222222223,True,1,resistor
1.8135593220338984,6.083333333333333,True,2,resistor
0.75,3.798611111111111,True,1,resistor
1.2207792207792207,9.6875,True,7,resistor
0.31932773109243695,8.055555555555555,True,1,resistor
0.4789915966386555,12.6875,True,4,resistor
1.5740740740740742,5.881944444444445,True,2,resistor
1.3846153846153846,6.513888888888889,True,0,resistor
0.2605042016806723,4.590277777777778,True,3,resistor
0.35294117647058826,3.4375,True,7,resistor
1.6031746031746033,3.798611111111111,True,2,resistor
1.5932203389830508,6.819444444444445,True,3,resistor
0.4576271186440678,2.5902777777777777,True,2,resistor
0.5966386554621849,16.51388888888889,True,1,resistor
0.9230769230769231,6.409722222222222,True,1,resistor
0.09482758620689655,1.3541666666666667,True,1,resistor
0.7876106194690266,3.5,True,4,resistor
0.2773109243697479,6.909722222222222,True,4,resistor
0.3333333333333333,3.4583333333333335,True,0,resistor
0.31092436974789917,4.291666666666667,True,3,resistor
0.9782608695652174,8.32638888888889,True,3,resistor
0.7394957983193278,8.67361111111111,True,3,resistor
0.5630252100840336,7.465277777777778,True,5,resistor
0.48739495798319327,5.909722222222222,True,0,resistor
1.0,100.0,True,0,resistor
0.5462184873949579,11.118055555555555,True,3,resistor
0.20869565217391303,3.263888888888889,True,4,resistor
0.5378151260504201,14.840277777777779,True,9,resistor
1.5769230769230769,7.5,True,3,resistor
0.5462184873949579,14.458333333333334,True,2,resistor
0.47058823529411764,3.9791666666666665,True,1,resistor
0.6235294117647059,5.743055555555555,True,4,resistor
0.453781512605042,6.638888888888889,True,4,resistor
0.5714285714285714,13.79861111111111,True,6,resistor
0.31932773109243695,7.270833333333333,True,0,resistor
0.9722222222222222,1.7777777777777777,True,2,resistor
1.2698412698412698,4.909722222222222,True,1,resistor
0.6129032258064516,7.694444444444445,True,4,resistor
0.11864406779661017,1.3680555555555556,True,1,resistor
1.0,100.0,True,0,resistor
1.0869565217391304,5.430555555555555,True,3,resistor
0.16806722689075632,2.2152777777777777,True,0,resistor
1.421875,6.104166666666667,True,1,resistor
1.5076923076923077,5.076388888888889,True,0,resistor
0.36134453781512604,5.763888888888889,True,1,resistor
2.1777777777777776,5.083333333333333,True,3,resistor
0.5294117647058824,6.111111111111111,True,3,resistor
0.6470588235294118,9.284722222222221,True,1,resistor
0.29411764705882354,8.055555555555555,True,3,resistor
0.19130434782608696,2.9027777777777777,True,2,resistor
0.48739495798319327,10.54861111111111,True,4,resistor
0.16379310344827586,2.4027777777777777,True,0,resistor
0.42016806722689076,7.152777777777778,True,0,resistor
0.3697478991596639,6.284722222222222,True,2,resistor
0.4322033898305085,5.784722222222222,True,3,resistor
0.6890756302521008,11.972222222222221,True,8,resistor
0.5,4.027777777777778,True,0,resistor
0.47413793103448276,4.506944444444445,True,3,resistor
0.3277310924369748,4.145833333333333,True,4,resistor
0.5882352941176471,7.833333333333333,True,3,resistor
0.391304347826087,3.4027777777777777,True,1,resistor
0.5630252100840336,7.25,True,2,resistor
0.16379310344827586,3.3541666666666665,True,1,resistor
0.2631578947368421,6.319444444444445,True,2,resistor
2.5714285714285716,5.402777777777778,True,0,resistor
0.3445378151260504,8.583333333333334,True,2,resistor
1.0,4.333333333333333,True,1,resistor
0.39655172413793105,2.798611111111111,True,6,resistor
0.3025210084033613,5.416666666666667,True,5,resistor
0.5126050420168067,2.5416666666666665,False,0,resistor
0.9574468085106383,8.680555555555555,True,0,resistor
1.0,100.0,True,0,resistor
0.3879310344827586,2.1458333333333335,True,2,resistor
0.453781512605042,10.79861111111111,True,1,resistor
1.0,100.0,True,0,resistor
1.4202898550724639,5.340277777777778,True,3,resistor
1.0789473684210527,9.409722222222221,True,0,resistor
0.15517241379310345,2.3472222222222223,True,2,resistor
2.0,1.125,True,0,resistor
1.1940298507462686,7.597222222222222,True,2,resistor
0.1896551724137931,2.236111111111111,True,2,resistor
0.48739495798319327,7.875,True,3,resistor
0.680672268907563,16.493055555555557,True,5,resistor
0.31932773109243695,5.736111111111111,True,0,resistor
0.28448275862068967,2.6458333333333335,True,0,resistor
0.6050420168067226,20.32638888888889,True,1,resistor
0.47058823529411764,4.131944444444445,True,3,resistor
0.4957983193277311,13.527777777777779,True,1,resistor
1.7017543859649122,5.354166666666667,True,1,resistor
0.28205128205128205,2.3819444444444446,True,3,resistor
0.3025210084033613,3.513888888888889,True,1,resistor
1.010989010989011,9.541666666666666,True,1,resistor
0.18421052631578946,5.076388888888889,True,4,resistor
0.8,11.666666666666666,True,2,resistor
1.0930232558139534,8.090277777777779,True,6,resistor
0.37815126050420167,9.5625,True,0,resistor
0.20869565217391303,3.9791666666666665,True,3,resistor
2.088888888888889,5.715277777777778,False,1,cap
1.355263157894737,4.416666666666667,False,2,cap
1.098901098901099,5.986111111111111,False,2,cap
2.2222222222222223,4.708333333333333,False,0,cap
1.28125,7.472222222222222,False,0,cap
1.2435897435897436,7.986111111111111,False,4,cap
1.8235294117647058,5.6875,False,1,cap
1.28,5.027777777777778,False,2,cap
1.5254237288135593,10.784722222222221,False,1,cap
0.3879310344827586,1.3680555555555556,False,4,cap
1.1830985915492958,9.777777777777779,False,2,cap
0.34782608695652173,0.5486111111111112,False,0,cap
1.3287671232876712,3.6527777777777777,False,1,cap
2.1702127659574466,2.0625,False,0,cap
2.372093023255814,2.5,False,1,cap
1.5333333333333334,7.506944444444445,False,1,cap
0.6283185840707964,5.743055555555555,False,2,cap
1.0574712643678161,6.875,False,2,cap
1.1948051948051948,6.770833333333333,False,2,cap
1.035294117647059,9.520833333333334,False,3,cap
0.3391304347826087,4.368055555555555,False,1,cap
1.041237113402062,4.305555555555555,False,4,cap
1.8148148148148149,3.8680555555555554,False,1,cap
1.1625,6.395833333333333,False,4,cap
1.6727272727272726,8.38888888888889,False,4,cap
1.6140350877192982,7.118055555555555,False,2,cap
1.4666666666666666,6.840277777777778,False,2,cap
1.3428571428571427,6.659722222222222,False,1,cap
1.2289156626506024,3.7569444444444446,False,3,cap
2.1020408163265305,3.6805555555555554,False,1,cap
1.7894736842105263,4.513888888888889,False,3,cap
1.2985074626865671,8.208333333333334,False,2,cap
1.0933333333333333,9.069444444444445,False,2,cap
0.5391304347826087,5.395833333333333,False,5,cap
0.9882352941176471,9.277777777777779,False,2,cap
0.46218487394957986,5.847222222222222,False,2,cap
0.44537815126050423,4.451388888888889,False,3,cap
1.2394366197183098,5.472222222222222,False,0,cap
1.9555555555555555,7.708333333333333,False,0,cap
1.7017543859649122,6.569444444444445,False,4,cap
1.7115384615384615,8.270833333333334,False,2,cap
1.5932203389830508,6.819444444444445,False,1,cap
1.2133333333333334,7.0,False,2,cap
0.7142857142857143,9.631944444444445,False,1,cap
1.4411764705882353,5.729166666666667,False,2,cap
1.0476190476190477,7.5,False,2,cap
1.3636363636363635,6.840277777777778,False,1,cap
1.2173913043478262,9.520833333333334,False,1,cap
1.1264367816091954,6.597222222222222,False,2,cap
0.6347826086956522,3.8680555555555554,False,2,cap
0.6554621848739496,7.236111111111111,False,5,cap
0.6637931034482759,5.375,False,2,cap
0.46017699115044247,2.8194444444444446,False,2,cap
4.7272727272727275,1.9652777777777777,False,2,cap
1.120879120879121,4.493055555555555,False,3,cap
0.7758620689655172,7.548611111111111,False,4,cap
1.0454545454545454,7.930555555555555,False,2,cap
0.9081632653061225,9.0625,False,2,cap
1.0574712643678161,8.38888888888889,False,3,cap
1.295774647887324,8.972222222222221,False,1,cap
2.6486486486486487,6.159722222222222,False,0,cap
1.1529411764705881,6.6875,False,1,cap
0.9879518072289156,9.402777777777779,False,2,cap
1.4603174603174602,7.597222222222222,False,1,cap
1.1688311688311688,8.70138888888889,False,2,cap
0.6068376068376068,3.888888888888889,False,2,cap
1.0574712643678161,6.805555555555555,False,4,cap
1.6181818181818182,8.805555555555555,False,2,cap
1.0,6.270833333333333,False,0,cap
0.6638655462184874,8.479166666666666,False,3,cap
0.4017094017094017,1.75,False,5,cap
2.13953488372093,7.722222222222222,False,1,cap
1.88,7.020833333333333,False,2,cap
0.6140350877192983,6.652777777777778,False,1,cap
1.6491228070175439,6.902777777777778,False,2,cap
1.4285714285714286,7.416666666666667,False,1,cap
0.5045045045045045,4.722222222222222,False,3,cap
0.591304347826087,4.4375,False,1,cap
0.7105263157894737,6.034722222222222,False,1,cap
0.6491228070175439,5.361111111111111,False,0,cap
1.6481481481481481,7.770833333333333,False,1,cap
0.6754385964912281,6.041666666666667,False,4,cap
0.5727272727272728,4.694444444444445,False,1,cap
0.9479166666666666,7.895833333333333,False,2,cap
1.4285714285714286,7.951388888888889,False,2,cap
1.6785714285714286,8.944444444444445,False,2,cap
0.44537815126050423,4.902777777777778,False,2,cap
0.4789915966386555,5.326388888888889,False,3,cap
1.625,7.993055555555555,False,2,cap
0.6260869565217392,4.097222222222222,False,1,cap
1.7818181818181817,5.784722222222222,False,1,cap
0.7543859649122807,4.618055555555555,False,2,cap
1.2575757575757576,9.694444444444445,False,3,cap
2.3636363636363638,1.9652777777777777,False,3,cap
1.8909090909090909,2.951388888888889,False,1,cap
1.108433734939759,9.006944444444445,False,1,cap
1.1363636363636365,6.604166666666667,False,2,cap
1.6785714285714286,7.736111111111111,False,2,cap
1.5483870967741935,5.930555555555555,False,2,cap
1.5593220338983051,5.763888888888889,False,0,cap
1.2941176470588236,8.291666666666666,False,2,cap
1.323076923076923,5.430555555555555,False,1,cap
2.127659574468085,5.944444444444445,False,4,cap
1.338235294117647,7.076388888888889,False,2,cap
0.4224137931034483,2.3472222222222223,False,2,cap
1.411764705882353,7.201388888888889,False,1,cap
0.92,8.722222222222221,False,1,cap
1.7254901960784315,7.104166666666667,False,3,cap
0.6160714285714286,5.013888888888889,False,3,cap
0.42857142857142855,3.1597222222222223,True,5,cap
1.5789473684210527,4.277777777777778,False,1,cap
0.6554621848739496,8.506944444444445,False,5,cap
1.0952380952380953,8.284722222222221,False,2,cap
0.4649122807017544,3.513888888888889,False,1,cap
1.4923076923076923,5.666666666666667,False,0,cap
0.591304347826087,3.486111111111111,False,4,cap
1.476923076923077,4.416666666666667,False,2,cap
1.037037037037037,7.152777777777778,False,2,cap
1.6607142857142858,5.6875,False,0,cap
2.1578947368421053,3.736111111111111,False,1,cap
1.7647058823529411,7.951388888888889,False,2,cap
0.8411214953271028,8.0,False,1,cap
1.2794117647058822,5.597222222222222,False,2,cap
1.4285714285714286,6.902777777777778,False,1,cap
0.9387755102040817,9.4375,False,2,cap
1.1466666666666667,7.395833333333333,False,1,cap
0.9108910891089109,10.8125,False,3,cap
2.088888888888889,6.763888888888889,False,1,cap
1.1772151898734178,6.833333333333333,False,2,cap
0.5217391304347826,1.1944444444444444,False,1,cap
1.3333333333333333,5.375,False,3,cap
1.576271186440678,7.368055555555555,False,2,cap
0.7310924369747899,3.6458333333333335,False,10,cap
1.4507042253521127,2.388888888888889,False,2,cap
1.6206896551724137,2.013888888888889,False,2,cap
0.42857142857142855,2.7083333333333335,False,5,cap
0.6638655462184874,7.444444444444445,False,3,cap
0.8181818181818182,2.076388888888889,False,1,cap
0.6228070175438597,6.326388888888889,False,2,cap
1.3333333333333333,7.597222222222222,False,1,cap
0.42105263157894735,3.0347222222222223,False,4,cap
1.338235294117647,6.0,False,2,cap
2.7777777777777777,5.5625,True,1,cap
0.6434782608695652,5.159722222222222,False,2,cap
0.6052631578947368,3.7430555555555554,False,2,cap
1.3888888888888888,4.333333333333333,False,3,cap
1.6379310344827587,6.715277777777778,False,0,cap
1.7777777777777777,6.590277777777778,False,2,cap
0.8807339449541285,6.416666666666667,False,6,cap
1.6206896551724137,5.215277777777778,False,2,cap
0.7192982456140351,6.048611111111111,False,3,cap
1.709090909090909,7.25,False,1,cap
0.5175438596491229,5.666666666666667,False,2,cap
1.8518518518518519,5.305555555555555,False,1,cap
0.7394957983193278,4.986111111111111,False,1,cap
1.0,4.083333333333333,False,3,cap
2.641025641025641,4.097222222222222,False,2,cap
0.4690265486725664,3.5069444444444446,False,1,cap
1.8979591836734695,6.409722222222222,False,2,cap
0.7155172413793104,4.069444444444445,False,4,cap
1.8979591836734695,6.756944444444445,False,1,cap
1.205128205128205,7.652777777777778,False,4,cap
0.6486486486486487,0.9930555555555556,True,2,cap
2.0416666666666665,6.097222222222222,False,0,cap
1.5423728813559323,7.270833333333333,True,2,cap
0.29914529914529914,1.3125,False,6,cap
1.3970588235294117,5.4375,False,0,cap
0.6974789915966386,6.423611111111111,False,3,cap
1.4912280701754386,8.381944444444445,False,1,cap
0.5775862068965517,1.7013888888888888,False,1,cap
0.3565217391304348,2.2083333333333335,True,2,cap
1.6097560975609757,3.5972222222222223,False,2,cap
1.3384615384615384,8.92361111111111,False,1,cap
1.3918918918918919,3.451388888888889,True,5,cap
0.9807692307692307,3.25,False,1,cap
1.7017543859649122,5.048611111111111,False,1,cap
1.3703703703703705,9.833333333333334,False,1,cap
1.4754098360655739,6.916666666666667,False,3,cap
0.9375,7.076388888888889,False,3,cap
1.2222222222222223,6.513888888888889,False,2,cap
1.273972602739726,6.75,False,4,cap
1.803921568627451,6.888888888888889,False,0,cap
1.8333333333333333,5.756944444444445,False,1,cap
0.5882352941176471,7.423611111111111,False,3,cap
1.4918032786885247,8.13888888888889,False,1,cap
1.12,6.520833333333333,False,2,cap
2.4864864864864864,6.854166666666667,False,2,cap
0.3305084745762712,2.4930555555555554,False,4,cap
1.5087719298245614,7.493055555555555,False,2,cap
1.4285714285714286,7.291666666666667,False,1,cap
2.4390243902439024,5.513888888888889,True,1,cap
1.075,9.229166666666666,False,1,cap
1.8979591836734695,5.423611111111111,False,1,cap
1.709090909090909,6.569444444444445,False,5,cap
1.1325301204819278,7.222222222222222,False,3,cap
2.857142857142857,5.590277777777778,False,1,cap
0.98,7.388888888888889,False,2,cap
2.3095238095238093,5.201388888888889,False,1,cap
2.0425531914893615,5.666666666666667,False,0,cap
0.31092436974789917,10.243055555555555,True,9,inductor
0.226890756302521,5.847222222222222,True,1,inductor
0.20168067226890757,4.909722222222222,True,11,inductor
0.226890756302521,3.388888888888889,True,4,inductor
0.15384615384615385,1.4513888888888888,False,5,inductor
0.1320754716981132,2.0208333333333335,True,4,inductor
0.17647058823529413,2.0347222222222223,True,5,inductor
0.226890756302521,4.152777777777778,True,7,inductor
0.3620689655172414,3.5555555555555554,True,0,inductor
0.22413793103448276,4.159722222222222,True,4,inductor
0.29914529914529914,5.298611111111111,True,7,inductor
0.17647058823529413,3.4930555555555554,True,5,inductor
0.36893203883495146,5.652777777777778,True,5,inductor
0.1724137931034483,3.138888888888889,True,7,inductor
0.2857142857142857,7.506944444444445,True,13,inductor
0.31896551724137934,5.159722222222222,True,7,inductor
0.5042016806722689,8.743055555555555,True,3,inductor
0.3217391304347826,3.7847222222222223,True,3,inductor
0.5546218487394958,20.0625,True,5,inductor
0.2288135593220339,4.138888888888889,True,4,inductor
0.2,3.0902777777777777,True,3,inductor
0.4369747899159664,8.604166666666666,True,6,inductor
0.6302521008403361,15.583333333333334,True,4,inductor
0.20168067226890757,3.2291666666666665,True,10,inductor
0.36134453781512604,13.694444444444445,True,9,inductor
0.4789915966386555,10.895833333333334,True,5,inductor
0.3865546218487395,8.666666666666666,True,4,inductor
0.2773109243697479,5.472222222222222,True,3,inductor
0.40336134453781514,13.104166666666666,True,7,inductor
0.25210084033613445,4.215277777777778,True,5,inductor
0.23529411764705882,5.944444444444445,True,4,inductor
0.24369747899159663,5.118055555555555,True,6,inductor
0.226890756302521,4.013888888888889,True,9,inductor
0.23684210526315788,2.8680555555555554,True,8,inductor
0.42016806722689076,15.26388888888889,True,3,inductor
0.49557522123893805,11.88888888888889,True,5,inductor
0.2184873949579832,3.9444444444444446,True,6,inductor
0.20168067226890757,4.229166666666667,True,7,inductor
1.0,100.0,True,0,inductor
0.16806722689075632,3.826388888888889,True,7,inductor
0.29411764705882354,5.756944444444445,True,5,inductor
0.35294117647058826,5.743055555555555,True,5,inductor
0.2184873949579832,6.340277777777778,True,14,inductor
0.16379310344827586,3.2083333333333335,True,7,inductor
0.226890756302521,7.4375,True,9,inductor
0.3793103448275862,3.826388888888889,True,1,inductor
0.25210084033613445,4.270833333333333,True,9,inductor
0.46956521739130436,3.8680555555555554,False,0,inductor
0.37815126050420167,6.840277777777778,True,5,inductor
1.0,100.0,True,0,inductor
1.0,100.0,True,0,inductor
0.4117647058823529,7.958333333333333,True,3,inductor
0.6134453781512605,8.416666666666666,True,1,inductor
0.24369747899159663,5.263888888888889,True,5,inductor
0.19327731092436976,5.909722222222222,True,9,inductor
0.21008403361344538,5.104166666666667,True,12,inductor
0.5126050420168067,7.520833333333333,True,5,inductor
0.226890756302521,4.555555555555555,True,7,inductor
0.15254237288135594,3.2291666666666665,True,4,inductor
0.29411764705882354,8.347222222222221,True,10,inductor
0.3277310924369748,6.486111111111111,True,4,inductor
0.23931623931623933,4.131944444444445,True,7,inductor
0.18487394957983194,5.0,True,5,inductor
0.42857142857142855,17.02777777777778,True,6,inductor
0.25210084033613445,4.854166666666667,True,4,inductor
0.211864406779661,3.1597222222222223,True,6,inductor
0.48739495798319327,10.0,True,5,inductor
0.2773109243697479,7.479166666666667,True,2,inductor
0.4117647058823529,12.555555555555555,True,7,inductor
0.40336134453781514,14.284722222222221,True,7,inductor
0.42016806722689076,9.909722222222221,True,5,inductor
0.3697478991596639,10.73611111111111,True,9,inductor
0.42016806722689076,10.243055555555555,True,9,inductor
0.7647058823529411,12.8125,True,4,inductor
0.5546218487394958,12.54861111111111,True,6,inductor
0.5714285714285714,9.770833333333334,True,6,inductor
0.23529411764705882,3.4652777777777777,True,5,inductor
1.0,100.0,True,0,inductor
0.21367521367521367,3.4583333333333335,True,8,inductor
0.2184873949579832,4.444444444444445,True,6,inductor
0.10344827586206896,2.5069444444444446,True,5,inductor
0.11864406779661017,2.25,True,5,inductor
0.2782608695652174,3.2708333333333335,True,5,inductor
0.19658119658119658,2.6944444444444446,True,6,inductor
0.2773109243697479,4.8125,True,6,inductor
0.3448275862068966,4.541666666666667,True,1,inductor
0.17647058823529413,2.986111111111111,True,6,inductor
0.6724137931034483,2.6666666666666665,False,0,inductor
0.29411764705882354,5.513888888888889,True,8,inductor
0.19327731092436976,4.131944444444445,True,8,inductor
0.7008547008547008,4.631944444444445,True,4,inductor
0.1794871794871795,4.013888888888889,True,12,inductor
0.13675213675213677,1.75,False,6,inductor
0.37815126050420167,9.180555555555555,True,4,inductor
0.3917525773195876,5.020833333333333,True,6,inductor
0.3025210084033613,11.1875,True,8,inductor
0.35344827586206895,4.861111111111111,True,4,inductor
0.29411764705882354,3.9791666666666665,True,3,inductor
0.3697478991596639,4.743055555555555,True,4,inductor
0.5126050420168067,7.756944444444445,True,4,inductor
0.23529411764705882,4.034722222222222,True,5,inductor
1.0,100.0,True,0,inductor
0.42857142857142855,7.618055555555555,True,4,inductor
0.7058823529411765,4.520833333333333,True,1,inductor
0.37815126050420167,8.208333333333334,True,7,inductor
1.0,100.0,True,0,inductor
0.21008403361344538,4.236111111111111,True,6,inductor
0.5294117647058824,7.298611111111111,True,3,inductor
0.2605042016806723,2.8680555555555554,True,7,inductor
0.26956521739130435,4.618055555555555,True,10,inductor
1.0,100.0,True,0,inductor
0.453781512605042,11.95138888888889,True,5,inductor
0.23529411764705882,3.236111111111111,True,5,inductor
0.29411764705882354,4.333333333333333,True,3,inductor
0.19327731092436976,4.298611111111111,True,4,inductor
1.0,100.0,True,0,inductor
0.31932773109243695,4.493055555555555,True,6,inductor
0.31932773109243695,5.041666666666667,True,1,inductor
0.4117647058823529,5.916666666666667,True,7,inductor
0.48739495798319327,12.38888888888889,True,7,inductor
0.15966386554621848,2.7291666666666665,True,3,inductor
0.17647058823529413,4.506944444444445,True,8,inductor
0.1724137931034483,2.7569444444444446,True,7,inductor
0.5210084033613446,7.861111111111111,True,6,inductor
0.3865546218487395,9.444444444444445,True,5,inductor
0.6666666666666666,1.5277777777777777,True,1,inductor
0.2605042016806723,3.861111111111111,True,6,inductor
0.19491525423728814,3.2083333333333335,True,3,inductor
0.24369747899159663,4.354166666666667,True,10,inductor
1.0,100.0,True,0,inductor
1.0,100.0,True,0,inductor
0.2184873949579832,2.9930555555555554,True,4,inductor
0.18487394957983194,4.868055555555555,True,7,inductor
0.226890756302521,4.055555555555555,True,6,inductor
0.20689655172413793,3.7569444444444446,True,7,inductor
0.22413793103448276,3.6180555555555554,True,8,inductor
0.31092436974789917,5.166666666666667,True,6,inductor
0.3162393162393162,3.2152777777777777,True,6,inductor
0.3445378151260504,5.930555555555555,True,5,inductor
0.21008403361344538,3.7152777777777777,True,10,inductor
0.2689075630252101,4.541666666666667,True,5,inductor
0.2605042016806723,3.9722222222222223,True,6,inductor
0.3697478991596639,6.694444444444445,True,8,inductor
0.3445378151260504,6.6875,True,6,inductor
0.3025210084033613,3.423611111111111,True,5,inductor
0.42857142857142855,5.243055555555555,True,5,inductor
0.226890756302521,2.9791666666666665,True,4,inductor
0.226890756302521,3.7291666666666665,True,7,inductor
0.3445378151260504,9.840277777777779,True,5,inductor
0.19658119658119658,4.152777777777778,True,5,inductor
0.36134453781512604,7.118055555555555,True,6,inductor
0.48739495798319327,7.861111111111111,True,5,inductor
0.24786324786324787,2.2777777777777777,True,4,inductor
0.37815126050420167,4.805555555555555,True,4,inductor
0.31092436974789917,5.493055555555555,True,4,inductor
0.23275862068965517,4.222222222222222,True,4,inductor
0.3277310924369748,5.590277777777778,True,5,inductor
0.2413793103448276,4.416666666666667,True,8,inductor
0.6890756302521008,17.430555555555557,True,5,inductor
0.42016806722689076,7.993055555555555,True,5,inductor
0.2773109243697479,5.701388888888889,True,5,inductor
0.13793103448275862,1.5416666666666667,True,7,inductor
0.3949579831932773,8.07638888888889,True,5,inductor
0.36134453781512604,5.770833333333333,True,4,inductor
0.2773109243697479,5.145833333333333,True,4,inductor
0.646551724137931,4.527777777777778,True,1,inductor
0.226890756302521,5.486111111111111,True,7,inductor
0.23684210526315788,1.75,True,6,inductor
0.2605042016806723,4.875,True,6,inductor
0.6638655462184874,4.486111111111111,True,1,inductor
0.23275862068965517,3.5,True,5,inductor
0.21551724137931033,3.625,True,6,inductor
0.25,4.805555555555555,True,7,inductor
0.8319327731092437,5.840277777777778,True,4,inductor
0.21367521367521367,3.5208333333333335,True,8,inductor
0.4117647058823529,7.805555555555555,True,3,inductor
0.23529411764705882,5.069444444444445,True,6,inductor
0.3025210084033613,6.493055555555555,True,7,inductor
0.3445378151260504,7.159722222222222,True,4,inductor
0.3217391304347826,5.319444444444445,True,3,inductor
0.19327731092436976,4.090277777777778,True,9,inductor
0.2857142857142857,6.972222222222222,True,5,inductor
0.25210084033613445,5.152777777777778,True,4,inductor
0.40336134453781514,5.409722222222222,True,4,inductor
0.33613445378151263,8.88888888888889,True,4,inductor
0.2413793103448276,4.4375,True,4,inductor
0.40336134453781514,10.243055555555555,True,5,inductor
0.2773109243697479,6.180555555555555,True,4,inductor
0.4369747899159664,6.263888888888889,True,4,inductor
0.23076923076923078,1.9375,True,4,inductor
0.2605042016806723,5.215277777777778,True,5,inductor
0.226890756302521,5.326388888888889,True,7,inductor
0.2773109243697479,5.0625,True,5,inductor
